dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2017-12-26 11:00:00+01:00,Madrid,278.15,278.15,278.15,1020,86,4,240,0.0,0.0,0.0,40,701,mist,mist,50d
2017-12-27 05:00:00+01:00,Madrid,281.64,281.15,282.15,1005,87,6,270,0.3,0.0,0.0,75,500,rain,light rain,10n
2017-12-29 07:00:00+01:00,Madrid,281.55,280.15,283.15,1018,100,4,170,0.0,0.0,0.0,20,741,fog,fog,50n
2017-12-30 09:00:00+01:00,Madrid,282.43,280.15,283.15,1027,100,5,240,0.0,0.0,0.0,90,701,mist,mist,50n
2017-12-30 10:00:00+01:00,Madrid,282.41,281.15,283.15,1028,100,4,240,0.0,0.0,0.0,90,741,fog,fog,50d
2017-12-31 09:00:00+01:00,Madrid,279.19,278.15,280.15,1024,100,1,196,0.0,0.0,0.0,20,741,fog,fog,50n
2017-12-31 10:00:00+01:00,Madrid,279.54,278.15,281.15,1024,100,1,160,0.0,0.0,0.0,40,741,fog,fog,50d
2018-01-03 07:00:00+01:00,Madrid,280.87,279.15,282.15,1031,100,1,360,0.0,0.0,0.0,75,701,mist,mist,50n
2018-01-03 08:00:00+01:00,Madrid,281.65,280.15,282.15,1032,93,5,230,0.0,0.0,0.0,40,701,mist,mist,50n
2018-01-03 09:00:00+01:00,Madrid,281.34,280.15,282.15,1033,100,1,0,0.0,0.0,0.0,90,701,mist,mist,50n
2018-01-03 10:00:00+01:00,Madrid,281.83,281.15,282.15,1032,100,1,160,0.0,0.0,0.0,90,741,fog,fog,50d
2018-01-03 11:00:00+01:00,Madrid,282.55,282.15,283.15,1033,100,7,250,0.0,0.0,0.0,90,701,mist,mist,50d
2018-01-03 12:00:00+01:00,Madrid,283.15,282.15,284.15,1033,100,6,250,0.0,0.0,0.0,90,701,mist,mist,50d
2018-01-03 14:00:00+01:00,Madrid,285.15,284.15,286.15,1033,87,4,220,0.0,0.0,0.0,40,741,fog,fog,50d
2018-01-04 01:00:00+01:00,Madrid,280.1,279.15,281.15,1030,100,2,160,0.0,0.0,0.0,20,741,fog,fog,50n
2018-01-04 02:00:00+01:00,Madrid,280.26,279.15,281.15,1030,100,0,250,0.0,0.0,0.0,20,741,fog,fog,50n
2018-01-04 07:00:00+01:00,Madrid,281.85,281.15,282.15,1028,100,0,0,0.0,0.0,0.0,75,701,mist,mist,50n
2018-01-04 08:00:00+01:00,Madrid,282.15,282.15,282.15,1028,100,4,240,0.0,0.0,0.0,90,701,mist,mist,50n
2018-01-04 09:00:00+01:00,Madrid,282.15,282.15,282.15,1028,100,3,220,0.0,0.0,0.0,90,701,mist,mist,50n
2018-01-04 10:00:00+01:00,Madrid,281.36,278.15,283.15,1028,100,3,230,0.0,0.0,0.0,90,701,mist,mist,50d
2018-01-04 11:00:00+01:00,Madrid,281.92,278.15,283.15,1029,100,4,230,0.0,0.0,0.0,75,741,fog,fog,50d
2018-01-05 18:00:00+01:00,Madrid,281.95,279.15,283.15,1008,93,4,200,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2018-01-05 18:00:00+01:00,Madrid,281.95,279.15,283.15,1008,93,4,200,0.3,0.0,0.0,75,741,fog,fog,50d
2018-01-05 19:00:00+01:00,Madrid,281.34,279.15,282.15,1007,100,3,180,0.9,0.0,0.0,75,741,fog,fog,50n
2018-01-05 20:00:00+01:00,Madrid,281.15,279.15,282.15,1007,100,2,170,0.9,0.0,0.0,75,701,mist,mist,50n
2018-01-05 20:00:00+01:00,Madrid,281.15,279.15,282.15,1007,100,2,170,0.9,0.0,0.0,75,741,fog,fog,50n
2018-01-05 23:00:00+01:00,Madrid,282.15,282.15,282.15,1004,100,3,170,0.3,0.0,0.0,75,500,rain,light rain,10n
2018-01-06 04:00:00+01:00,Madrid,278.15,278.15,278.15,1002,93,5,10,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2018-01-06 05:00:00+01:00,Madrid,278.15,278.15,278.15,1001,93,2,60,0.3,0.0,0.0,40,300,drizzle,light intensity drizzle,09n
2018-01-06 08:00:00+01:00,Madrid,277.39,277.15,278.15,999,86,2,330,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2018-01-06 09:00:00+01:00,Madrid,276.9,276.15,277.15,998,86,3,360,0.9,0.0,0.0,90,300,drizzle,light intensity drizzle,09n
2018-01-06 12:00:00+01:00,Madrid,276.15,275.15,277.15,998,93,3,360,0.9,0.0,0.0,90,601,snow,snow,13d
2018-01-06 13:00:00+01:00,Madrid,276.54,275.15,277.15,997,93,4,350,0.9,0.0,0.0,75,601,snow,snow,13d
2018-01-06 14:00:00+01:00,Madrid,276.54,275.15,277.15,996,93,1,310,0.9,0.0,0.0,90,601,snow,snow,13d
2018-01-06 15:00:00+01:00,Madrid,277.15,277.15,277.15,995,93,1,350,0.9,0.0,0.0,90,301,drizzle,drizzle,09d
2018-01-06 16:00:00+01:00,Madrid,276.74,274.15,278.15,995,93,1,310,0.9,0.0,0.0,90,300,drizzle,light intensity drizzle,09d
2018-01-06 16:00:00+01:00,Madrid,276.74,274.15,278.15,995,93,1,310,0.9,0.0,0.0,90,601,snow,snow,13d
2018-01-06 17:00:00+01:00,Madrid,276.34,274.15,277.15,995,86,3,330,0.9,0.0,0.0,90,601,snow,snow,13d
2018-01-06 18:00:00+01:00,Madrid,275.95,274.15,277.15,996,93,1,0,0.9,0.0,0.0,90,601,snow,snow,13d
2018-01-06 19:00:00+01:00,Madrid,275.55,274.15,276.15,996,100,1,320,0.9,0.0,0.0,90,701,mist,mist,50n
2018-01-06 19:00:00+01:00,Madrid,275.55,274.15,276.15,996,100,1,320,0.9,0.0,0.0,90,600,snow,light snow,13n
2018-01-06 20:00:00+01:00,Madrid,275.55,275.15,276.15,996,93,2,280,0.9,0.0,0.0,90,701,mist,mist,50n
2018-01-06 20:00:00+01:00,Madrid,275.55,275.15,276.15,996,93,2,280,0.9,0.0,0.0,90,301,drizzle,drizzle,09n
2018-01-06 21:00:00+01:00,Madrid,276.11,275.15,277.15,996,86,2,270,0.9,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2018-01-06 23:00:00+01:00,Madrid,276.15,276.15,276.15,996,93,3,330,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2018-01-07 00:00:00+01:00,Madrid,275.15,275.15,275.15,996,100,4,330,0.9,0.0,0.0,75,301,drizzle,drizzle,09n
2018-01-07 00:00:00+01:00,Madrid,275.15,275.15,275.15,996,100,4,330,0.9,0.0,0.0,75,701,mist,mist,50n
2018-01-07 04:00:00+01:00,Madrid,275.15,275.15,275.15,996,100,2,330,0.3,0.0,0.0,75,301,drizzle,drizzle,09n
2018-01-07 05:00:00+01:00,Madrid,275.15,275.15,275.15,996,100,1,20,0.3,0.0,0.0,75,615,snow,light rain and snow,13n
2018-01-07 06:00:00+01:00,Madrid,275.15,275.15,275.15,996,100,3,340,0.3,0.0,0.0,75,616,snow,rain and snow,13n
2018-01-07 07:00:00+01:00,Madrid,274.83,274.15,275.15,996,100,2,340,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2018-01-07 08:00:00+01:00,Madrid,275.15,275.15,275.15,996,93,1,0,0.3,0.0,0.0,75,701,mist,mist,50n
2018-01-07 08:00:00+01:00,Madrid,275.15,275.15,275.15,996,93,1,0,0.3,0.0,0.0,75,301,drizzle,drizzle,09n
2018-01-07 09:00:00+01:00,Madrid,275.15,275.15,275.15,996,100,2,360,0.3,0.0,0.0,75,701,mist,mist,50n
2018-01-07 09:00:00+01:00,Madrid,275.15,275.15,275.15,996,100,2,360,0.3,0.0,0.0,75,301,drizzle,drizzle,09n
2018-01-07 10:00:00+01:00,Madrid,274.54,273.15,275.15,997,100,2,360,0.9,0.0,0.0,90,701,mist,mist,50d
2018-01-07 10:00:00+01:00,Madrid,274.54,273.15,275.15,997,100,2,360,0.9,0.0,0.0,90,501,rain,moderate rain,10d
2018-01-07 11:00:00+01:00,Madrid,275.35,274.15,276.15,998,100,1,350,0.3,0.0,0.0,75,701,mist,mist,50d
2018-01-07 12:00:00+01:00,Madrid,275.54,274.15,276.15,998,86,2,70,0.3,0.0,0.0,75,601,snow,snow,13d
2018-01-07 12:00:00+01:00,Madrid,275.54,274.15,276.15,998,86,2,70,0.3,0.0,0.0,75,701,mist,mist,50d
2018-01-07 14:00:00+01:00,Madrid,276.14,274.15,278.15,999,86,4,90,0.3,0.0,0.0,75,500,rain,light rain,10d
2018-01-07 14:00:00+01:00,Madrid,276.14,274.15,278.15,999,86,4,90,0.3,0.0,0.0,75,601,snow,snow,13d
2018-01-07 14:00:00+01:00,Madrid,276.14,274.15,278.15,999,86,4,90,0.3,0.0,0.0,75,701,mist,mist,50d
2018-01-07 15:00:00+01:00,Madrid,276.15,274.15,277.15,999,93,4,90,0.0,0.0,0.0,75,601,snow,snow,13d
2018-01-07 15:00:00+01:00,Madrid,276.15,274.15,277.15,999,93,4,90,0.0,0.0,0.0,75,701,mist,mist,50d
2018-01-07 16:00:00+01:00,Madrid,276.15,274.15,278.15,1000,93,5,100,0.0,0.0,0.0,75,601,snow,snow,13d
2018-01-07 16:00:00+01:00,Madrid,276.15,274.15,278.15,1000,93,5,100,0.0,0.0,0.0,75,701,mist,mist,50d
2018-01-07 17:00:00+01:00,Madrid,275.73,273.15,277.15,1001,93,5,110,0.3,0.0,0.0,75,500,rain,light rain,10d
2018-01-07 17:00:00+01:00,Madrid,275.73,273.15,277.15,1001,93,5,110,0.3,0.0,0.0,75,601,snow,snow,13d
2018-01-07 17:00:00+01:00,Madrid,275.73,273.15,277.15,1001,93,5,110,0.3,0.0,0.0,75,701,mist,mist,50d
2018-01-07 18:00:00+01:00,Madrid,275.75,273.15,277.15,1002,93,4,110,0.3,0.0,0.0,75,601,snow,snow,13d
2018-01-07 18:00:00+01:00,Madrid,275.75,273.15,277.15,1002,93,4,110,0.3,0.0,0.0,75,741,fog,fog,50d
2018-01-09 07:00:00+01:00,Madrid,270.5,270.15,271.15,1016,100,1,180,0.0,0.0,0.0,40,741,fog,fog,50n
2018-01-09 08:00:00+01:00,Madrid,271.13,270.15,272.15,1017,92,0,0,0.0,0.0,0.0,0,741,fog,fog,50n
2018-01-09 09:00:00+01:00,Madrid,271.75,271.15,273.15,1017,92,1,165,0.0,0.0,0.0,36,741,fog,fog,50n
2018-01-09 10:00:00+01:00,Madrid,271.93,271.15,273.15,1017,86,0,90,0.0,0.0,0.0,36,701,mist,mist,50d
2018-01-09 11:00:00+01:00,Madrid,272.52,272.15,274.15,1017,86,0,0,0.0,0.0,0.0,36,701,mist,mist,50d
2018-01-09 12:00:00+01:00,Madrid,273.13,272.15,274.15,1018,91,0,130,0.0,0.0,0.0,92,701,mist,mist,50d
2018-01-09 14:00:00+01:00,Madrid,274.91,272.15,277.15,1018,80,0,0,0.0,0.0,0.0,20,741,fog,fog,50d
2018-01-09 15:00:00+01:00,Madrid,275.94,273.15,277.15,1017,80,1,170,0.0,0.0,0.0,90,741,fog,fog,50d
2018-01-09 17:00:00+01:00,Madrid,276.63,274.15,278.15,1017,86,0,0,0.9,0.0,0.0,90,701,mist,mist,50d
2018-01-09 17:00:00+01:00,Madrid,276.63,274.15,278.15,1017,86,0,0,0.9,0.0,0.0,90,601,snow,snow,13d
2018-01-09 18:00:00+01:00,Madrid,276.77,273.15,278.15,1017,86,1,180,0.3,0.0,0.0,90,741,fog,fog,50d
2018-01-09 18:00:00+01:00,Madrid,276.77,273.15,278.15,1017,86,1,180,0.3,0.0,0.0,90,602,snow,heavy snow,13d
2018-01-09 19:00:00+01:00,Madrid,277.15,277.15,277.15,1018,86,2,200,0.9,0.0,0.0,90,300,drizzle,light intensity drizzle,09n
2018-01-09 20:00:00+01:00,Madrid,276.65,276.15,277.15,1018,93,0,0,0.3,0.0,0.0,90,500,rain,light rain,10n
2018-01-09 21:00:00+01:00,Madrid,276.17,275.15,277.15,1018,100,2,360,0.9,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2018-01-09 22:00:00+01:00,Madrid,275.72,275.15,276.15,1018,100,2,350,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2018-01-09 23:00:00+01:00,Madrid,275.72,275.15,276.15,1018,100,2,340,0.0,0.0,0.0,90,701,mist,mist,50n
2018-01-10 00:00:00+01:00,Madrid,275.72,275.15,276.15,1018,100,2,340,0.0,0.0,0.0,90,301,drizzle,drizzle,09n
2018-01-10 01:00:00+01:00,Madrid,275.72,275.15,276.15,1018,100,2,340,0.0,0.0,0.0,90,300,drizzle,light intensity drizzle,09n
2018-01-10 02:00:00+01:00,Madrid,276.15,276.15,276.15,1018,100,2,340,0.0,0.0,0.0,90,300,drizzle,light intensity drizzle,09n
2018-01-10 05:00:00+01:00,Madrid,275.61,275.15,276.15,1017,100,0,10,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2018-01-10 07:00:00+01:00,Madrid,275.63,275.15,276.15,1018,100,0,6,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2018-01-10 08:00:00+01:00,Madrid,276.41,276.15,277.15,1018,100,0,6,0.0,0.0,0.0,90,300,drizzle,light intensity drizzle,09n
2018-01-10 09:00:00+01:00,Madrid,275.93,273.15,277.15,1018,100,0,210,0.0,0.0,0.0,90,300,drizzle,light intensity drizzle,09n
2018-01-10 09:00:00+01:00,Madrid,275.93,273.15,277.15,1018,100,0,210,0.0,0.0,0.0,90,741,fog,fog,50n
2018-01-10 10:00:00+01:00,Madrid,276.13,273.15,277.15,1018,100,3,220,0.0,0.0,0.0,90,741,fog,fog,50d
2018-01-10 11:00:00+01:00,Madrid,276.72,274.15,278.15,1019,100,3,220,0.0,0.0,0.0,90,741,fog,fog,50d
2018-01-10 13:00:00+01:00,Madrid,277.72,275.15,279.15,1019,93,5,220,0.0,0.0,0.0,90,741,fog,fog,50d
2018-01-10 15:00:00+01:00,Madrid,278.55,275.15,280.15,1018,100,5,240,0.0,0.0,0.0,90,741,fog,fog,50d
2018-01-10 16:00:00+01:00,Madrid,278.93,276.15,280.15,1018,93,6,230,0.0,0.0,0.0,90,741,fog,fog,50d
2018-01-10 18:00:00+01:00,Madrid,279.72,277.15,281.15,1018,93,5,230,0.0,0.0,0.0,90,701,mist,mist,50d
2018-01-13 14:00:00+01:00,Madrid,277.14,274.15,278.15,1017,86,1,0,0.3,0.0,0.0,90,600,snow,light snow,13d
2018-01-13 15:00:00+01:00,Madrid,276.94,274.15,278.15,1017,86,2,250,0.9,0.0,0.0,75,601,snow,snow,13d
2018-01-13 16:00:00+01:00,Madrid,276.12,274.15,277.15,1016,86,2,140,0.9,0.0,0.0,75,600,snow,light snow,13d
2018-01-13 17:00:00+01:00,Madrid,276.15,276.15,276.15,1016,93,0,0,0.9,0.0,0.0,90,501,rain,moderate rain,10d
2018-01-13 17:00:00+01:00,Madrid,276.15,276.15,276.15,1016,93,0,0,0.9,0.0,0.0,90,701,mist,mist,50d
2018-01-13 18:00:00+01:00,Madrid,275.54,274.15,276.15,1016,93,0,0,0.9,0.0,0.0,90,701,mist,mist,50d
2018-01-13 18:00:00+01:00,Madrid,275.54,274.15,276.15,1016,93,0,0,0.9,0.0,0.0,90,601,snow,snow,13d
2018-01-13 19:00:00+01:00,Madrid,275.13,273.15,276.15,1016,100,0,0,0.3,0.0,0.0,90,500,rain,light rain,10n
2018-01-13 19:00:00+01:00,Madrid,275.13,273.15,276.15,1016,100,0,0,0.3,0.0,0.0,90,600,snow,light snow,13n
2018-01-13 19:00:00+01:00,Madrid,275.13,273.15,276.15,1016,100,0,0,0.3,0.0,0.0,90,741,fog,fog,50n
2018-01-13 20:00:00+01:00,Madrid,274.94,273.15,276.15,1017,100,2,250,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2018-01-13 20:00:00+01:00,Madrid,274.94,273.15,276.15,1017,100,2,250,0.3,0.0,0.0,75,600,snow,light snow,13n
2018-01-13 20:00:00+01:00,Madrid,274.94,273.15,276.15,1017,100,2,250,0.3,0.0,0.0,75,741,fog,fog,50n
2018-01-17 06:00:00+01:00,Madrid,274.15,274.15,274.15,1024,100,1,0,0.0,0.0,0.0,90,701,mist,mist,50n
2018-01-17 07:00:00+01:00,Madrid,277.14,274.15,283.15,1024,100,0,0,0.0,0.0,0.0,90,701,mist,mist,50n
2018-01-17 08:00:00+01:00,Madrid,276.59,272.15,283.15,1024,71,3,290,0.0,0.0,0.0,0,701,mist,mist,50n
2018-01-25 09:00:00+01:00,Madrid,275.55,274.15,277.15,1021,100,1,170,0.0,0.0,0.0,56,701,mist,mist,50n
2018-01-25 11:00:00+01:00,Madrid,276.95,275.15,278.15,1020,93,0,0,0.0,0.0,0.0,90,741,fog,fog,50d
2018-01-25 15:00:00+01:00,Madrid,280.13,277.15,281.15,1018,93,3,250,0.9,0.0,0.0,90,701,mist,mist,50d
2018-01-25 16:00:00+01:00,Madrid,281.15,281.15,281.15,1017,87,3,210,0.3,0.0,0.0,90,500,rain,light rain,10d
2018-01-25 17:00:00+01:00,Madrid,280.14,278.15,281.15,1017,93,4,220,0.3,0.0,0.0,90,500,rain,light rain,10d
2018-01-25 17:00:00+01:00,Madrid,280.14,278.15,281.15,1017,93,4,220,0.3,0.0,0.0,90,701,mist,mist,50d
2018-01-25 18:00:00+01:00,Madrid,279.93,278.15,281.15,1017,93,4,230,0.3,0.0,0.0,75,500,rain,light rain,10d
2018-01-25 18:00:00+01:00,Madrid,279.93,278.15,281.15,1017,93,4,230,0.3,0.0,0.0,75,741,fog,fog,50d
2018-01-25 19:00:00+01:00,Madrid,279.75,278.15,281.15,1017,100,6,240,0.9,0.0,0.0,90,741,fog,fog,50n
2018-01-25 20:00:00+01:00,Madrid,279.54,277.15,281.15,1016,100,4,230,0.3,0.0,0.0,75,500,rain,light rain,10n
2018-01-25 20:00:00+01:00,Madrid,279.54,277.15,281.15,1016,100,4,230,0.3,0.0,0.0,75,741,fog,fog,50n
2018-02-04 07:00:00+01:00,Madrid,277.45,277.15,278.15,1008,80,4,350,0.3,0.0,0.0,75,500,rain,light rain,10n
2018-02-04 08:00:00+01:00,Madrid,277.15,277.15,277.15,1008,86,2,350,0.3,0.0,0.0,75,500,rain,light rain,10n
2018-02-04 11:00:00+01:00,Madrid,275.68,275.15,276.15,1009,93,3,350,0.9,0.0,0.0,75,501,rain,moderate rain,10d
2018-02-04 12:00:00+01:00,Madrid,275.15,274.15,276.15,1009,93,3,360,0.9,0.0,0.0,75,600,snow,light snow,13d
2018-02-04 12:00:00+01:00,Madrid,275.15,274.15,276.15,1009,93,3,360,0.9,0.0,0.0,75,701,mist,mist,50d
2018-02-04 13:00:00+01:00,Madrid,275.15,274.15,276.15,1009,93,3,350,0.9,0.0,0.0,75,611,snow,sleet,13d
2018-02-04 13:00:00+01:00,Madrid,275.15,274.15,276.15,1009,93,3,350,0.9,0.0,0.0,75,701,mist,mist,50d
2018-02-04 14:00:00+01:00,Madrid,275.15,275.15,275.15,1008,93,2,340,0.3,0.0,0.0,75,500,rain,light rain,10d
2018-02-04 14:00:00+01:00,Madrid,275.15,275.15,275.15,1008,93,2,340,0.3,0.0,0.0,75,701,mist,mist,50d
2018-02-04 15:00:00+01:00,Madrid,274.75,274.15,276.15,1007,100,3,330,0.3,0.0,0.0,90,701,mist,mist,50d
2018-02-04 15:00:00+01:00,Madrid,274.75,274.15,276.15,1007,100,3,330,0.3,0.0,0.0,90,500,rain,light rain,10d
2018-02-04 16:00:00+01:00,Madrid,274.55,273.15,276.15,1007,100,3,320,0.3,0.0,0.0,90,701,mist,mist,50d
2018-02-04 16:00:00+01:00,Madrid,274.55,273.15,276.15,1007,100,3,320,0.3,0.0,0.0,90,500,rain,light rain,10d
2018-02-04 17:00:00+01:00,Madrid,274.94,274.15,276.15,1007,100,3,340,0.3,0.0,0.0,90,701,mist,mist,50d
2018-02-04 17:00:00+01:00,Madrid,274.94,274.15,276.15,1007,100,3,340,0.3,0.0,0.0,90,500,rain,light rain,10d
2018-02-04 18:00:00+01:00,Madrid,274.34,273.15,275.15,1006,100,3,350,0.3,0.0,0.0,90,701,mist,mist,50d
2018-02-04 18:00:00+01:00,Madrid,274.34,273.15,275.15,1006,100,3,350,0.3,0.0,0.0,90,500,rain,light rain,10d
2018-02-04 18:00:00+01:00,Madrid,274.34,273.15,275.15,1006,100,3,350,0.3,0.0,0.0,90,741,fog,fog,50d
2018-02-04 19:00:00+01:00,Madrid,274.55,273.15,275.15,1006,100,3,350,0.3,0.0,0.0,75,701,mist,mist,50d
2018-02-04 19:00:00+01:00,Madrid,274.55,273.15,275.15,1006,100,3,350,0.3,0.0,0.0,75,500,rain,light rain,10d
2018-02-04 20:00:00+01:00,Madrid,274.55,273.15,275.15,1007,100,3,360,0.3,0.0,0.0,90,701,mist,mist,50n
2018-02-04 20:00:00+01:00,Madrid,274.55,273.15,275.15,1007,100,3,360,0.3,0.0,0.0,90,300,drizzle,light intensity drizzle,09n
2018-02-04 20:00:00+01:00,Madrid,274.55,273.15,275.15,1007,100,3,360,0.3,0.0,0.0,90,500,rain,light rain,10n
2018-02-04 21:00:00+01:00,Madrid,274.9,274.15,275.15,1007,100,5,350,0.3,0.0,0.0,75,701,mist,mist,50n
2018-02-04 21:00:00+01:00,Madrid,274.9,274.15,275.15,1007,100,5,350,0.3,0.0,0.0,75,500,rain,light rain,10n
2018-02-04 23:00:00+01:00,Madrid,276.15,276.15,276.15,1007,93,2,50,0.3,0.0,0.0,75,500,rain,light rain,10n
2018-02-05 10:00:00+01:00,Madrid,275.14,273.15,276.15,1004,94,2,50,0.9,0.0,0.0,75,501,rain,moderate rain,10d
2018-02-05 10:00:00+01:00,Madrid,275.14,273.15,276.15,1004,94,2,50,0.9,0.0,0.0,75,600,snow,light snow,13d
2018-02-05 14:00:00+01:00,Madrid,273.94,273.15,275.15,1004,98,2,310,0.3,0.0,0.0,75,500,rain,light rain,10d
2018-02-05 15:00:00+01:00,Madrid,274.56,274.15,275.15,1004,98,2,340,0.3,0.0,0.0,90,500,rain,light rain,10d
2018-02-05 16:00:00+01:00,Madrid,275.15,274.15,276.15,1004,93,2,340,0.3,0.0,0.0,90,600,snow,light snow,13d
2018-02-05 17:00:00+01:00,Madrid,275.35,274.15,276.15,1003,93,3,350,0.3,0.0,0.0,90,500,rain,light rain,10d
2018-02-05 18:00:00+01:00,Madrid,275.55,274.15,276.15,1004,93,3,350,0.3,0.0,0.0,90,600,snow,light snow,13d
2018-02-05 19:00:00+01:00,Madrid,275.17,273.15,276.15,1004,93,3,350,0.3,0.0,0.0,75,600,snow,light snow,13d
2018-02-05 20:00:00+01:00,Madrid,274.94,273.15,276.15,1006,93,2,30,0.3,0.0,0.0,90,600,snow,light snow,13n
2018-02-05 22:00:00+01:00,Madrid,275.15,275.15,275.15,1007,100,2,20,0.3,0.0,0.0,75,500,rain,light rain,10n
2018-02-15 09:00:00+01:00,Madrid,279.13,277.15,280.15,1025,100,2,250,0.0,0.0,0.0,90,701,mist,mist,50d
2018-02-15 10:00:00+01:00,Madrid,279.36,277.15,281.15,1025,100,1,290,0.0,0.0,0.0,90,701,mist,mist,50d
2018-02-15 11:00:00+01:00,Madrid,280.32,278.15,281.15,1026,100,1,260,0.0,0.0,0.0,90,741,fog,fog,50d
2018-02-15 12:00:00+01:00,Madrid,280.72,278.15,282.15,1026,93,1,210,0.0,0.0,0.0,90,741,fog,fog,50d
2018-02-16 09:00:00+01:00,Madrid,279.32,277.15,281.15,1025,93,1,0,0.0,0.0,0.0,90,741,fog,fog,50d
2018-02-16 10:00:00+01:00,Madrid,279.34,278.15,280.15,1025,100,1,320,0.0,0.0,0.0,90,741,fog,fog,50d
2018-02-16 12:00:00+01:00,Madrid,280.77,279.15,282.15,1025,93,1,360,0.0,0.0,0.0,90,741,fog,fog,50d
2018-02-17 08:00:00+01:00,Madrid,279.9,279.15,280.15,1023,100,1,0,0.0,0.0,0.0,90,741,fog,fog,50n
2018-02-17 09:00:00+01:00,Madrid,279.63,279.15,280.15,1023,100,1,0,0.0,0.0,0.0,90,741,fog,fog,50d
2018-02-17 10:00:00+01:00,Madrid,279.93,278.15,281.15,1023,93,1,0,0.0,0.0,0.0,90,741,fog,fog,50d
2018-02-17 11:00:00+01:00,Madrid,280.52,278.15,282.15,1024,87,2,90,0.0,0.0,0.0,90,741,fog,fog,50d
2018-02-27 13:00:00+01:00,Madrid,275.99,273.15,278.15,1004,86,1,0,0.3,0.0,0.0,75,616,snow,rain and snow,13d
2018-02-27 14:00:00+01:00,Madrid,275.76,274.15,277.15,1003,100,1,25,0.3,0.0,0.0,75,600,snow,light snow,13d
2018-02-27 15:00:00+01:00,Madrid,276.14,275.15,277.15,1003,100,0,0,0.3,0.0,0.0,90,300,drizzle,light intensity drizzle,09d
2018-02-27 16:00:00+01:00,Madrid,276.34,276.15,277.15,1003,86,1,180,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2018-02-27 17:00:00+01:00,Madrid,276.74,274.15,278.15,1002,86,3,180,0.3,0.0,0.0,90,300,drizzle,light intensity drizzle,09d
2018-02-27 17:00:00+01:00,Madrid,276.74,274.15,278.15,1002,86,3,180,0.3,0.0,0.0,90,601,snow,snow,13d
2018-02-27 17:00:00+01:00,Madrid,276.74,274.15,278.15,1002,86,3,180,0.3,0.0,0.0,90,701,mist,mist,50d
2018-02-27 18:00:00+01:00,Madrid,276.53,273.15,278.15,1003,93,2,220,0.9,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2018-02-27 18:00:00+01:00,Madrid,276.53,273.15,278.15,1003,93,2,220,0.9,0.0,0.0,75,601,snow,snow,13d
2018-02-27 18:00:00+01:00,Madrid,276.53,273.15,278.15,1003,93,2,220,0.9,0.0,0.0,75,701,mist,mist,50d
2018-02-27 19:00:00+01:00,Madrid,277.15,277.15,277.15,1003,93,1,0,0.9,0.0,0.0,75,701,mist,mist,50d
2018-02-27 20:00:00+01:00,Madrid,277.15,277.15,277.15,1003,100,1,100,0.3,0.0,0.0,75,701,mist,mist,50n
2018-02-27 21:00:00+01:00,Madrid,277.15,276.15,278.15,1003,93,1,120,0.9,0.0,0.0,75,701,mist,mist,50n
2018-02-27 22:00:00+01:00,Madrid,277.19,276.15,278.15,1003,100,0,0,0.3,0.0,0.0,75,301,drizzle,drizzle,09n
2018-02-27 22:00:00+01:00,Madrid,277.19,276.15,278.15,1003,100,0,0,0.3,0.0,0.0,75,701,mist,mist,50n
2018-02-27 23:00:00+01:00,Madrid,276.72,276.15,277.15,1002,100,1,10,0.3,0.0,0.0,75,701,mist,mist,50n
2018-02-28 00:00:00+01:00,Madrid,276.66,276.15,277.15,1002,100,2,340,0.3,0.0,0.0,75,701,mist,mist,50n
2018-02-28 03:00:00+01:00,Madrid,276.72,276.15,277.15,999,100,2,340,0.3,0.0,0.0,75,701,mist,mist,50n
2018-02-28 04:00:00+01:00,Madrid,276.72,276.15,277.15,998,100,3,340,0.3,0.0,0.0,75,701,mist,mist,50n
2018-02-28 04:00:00+01:00,Madrid,276.72,276.15,277.15,998,100,3,340,0.3,0.0,0.0,75,500,rain,light rain,10n
2018-02-28 05:00:00+01:00,Madrid,276.72,276.15,277.15,997,100,2,330,0.3,0.0,0.0,75,701,mist,mist,50n
2018-02-28 05:00:00+01:00,Madrid,276.72,276.15,277.15,997,100,2,330,0.3,0.0,0.0,75,500,rain,light rain,10n
2018-02-28 06:00:00+01:00,Madrid,276.72,276.15,277.15,996,100,3,330,0.3,0.0,0.0,75,701,mist,mist,50n
